InstrumentURN	InstrumentName	QuestionURN	QuestionLabel	QuestionItemName	QuestionText	Instruction	response_label	response_domain	QuestionGroupID	QuestionGroupAgency	QuestionGroupName	QuestionGroupLabel
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:75f344f5-0a61-4d4e-85d9-96b675a26796:1	SCENROL	qi_SCENROL	Are they enrolled in school or college ?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7631ac9f-8ad7-4200-92b9-ef1a61439ef3:1	PWRKHOURSD	qi_PWRKHOURSD	How many hours per week does your partner usually work now, not including meal breaks but including overtime? Please round to the nearest hour.			Hours in week				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:764053e9-95ec-4d70-bcb6-44fdd77660e2:1	MOBTELCHK	qi_MOBTELCHK	The mobile telephone number we hold for you is: {FFMOBILETEL} Is that correct?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7717440e-de2c-4386-8387-1490320cf24a:1	SCTEL1N	qi_SCTEL1N	Please enter their telephone number (if they have one). First select either UK or non-UK phone number below.		cs_qSCTEL1N	1|UK telephone number. 2|Non-UK telephone number. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:78edf735-ffc2-4438-a72f-0e9b899204ec:1	SC1TEMAN	qi_SC1TEMAN	What is their e-mail address (if they have one)? We will only ever contact them if we are trying to contact you. We will never pass on their e-mail address to anyone else.			Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:798d87c3-bd95-46a6-b733-9553bb43ba81:1	SOCPROV b	qi_SOCPROV_b	In answering the following questions, think about your current relationships with friends, family members, community members, and so on. Please indicate to what extent each statement describes your current relationships with other people. There is someone I trust whom I would turn to for advice if I were having problems		cs_qSOCPROV	1|Very true. 2|Partly true. 3|Not true at all. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7b2ab038-dd0e-467b-94f0-fe1df2eff620:1	TIREDGRID b	qi_TIREDGRID_b	In the past few weeks have you been troubled by... Feeling tired after rest or relaxation?		cs_qTIREDGRID	1|Rarely. 2|Some of the time. 3|A good part of the time. 4|Most of the time. -8|Don't know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7c183b5f-67a1-4350-a642-148dc964ed59:1	GROAB2 i	qi_GROAB2_i	You have said that you receive £{GROAB2} {IF GROPB2 = 2: “per week”; IF GROPB2= 3 “every two weeks”:; IF GROPB2 = 4: “every month”; IF GROPB2 = 5: “per year”}. If this is correct, please select 'Continue'. Otherwise please go back and amend your answer.		cs_Continue	1|Continue				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7e724650-3dfc-4871-a2e6-aa8555d581fd:1	PWRKHOURSB2	qi_PWRKHOURSB2	Just before the Coronavirus outbreak in March 2020, how many hours per week did your partner usually work, not including meal breaks but including overtime? Please round to the nearest hour.			Hours in week				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7f2e8907-cb43-4e30-aa0b-f4921dec33c1:1	HOMETELNUK N	qi_HOMETELNUK_N	"Please enter your home telephone number including area code. For international numbers enter 00 at the start instead of ""+"". Your phone number should not have more than 15 digits."			Telephone International				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:7ff8db45-9f43-4482-b6ff-263d93ddefc8:1	MAJIMPOTH	qi_MAJIMPOTH	Please describe what has happened to you.			Other				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:81533640-c87f-4076-b2fd-447d40120214:1	PJDOB2	qi_PJDOB2	Please describe in your own words what your partner mainly did in this job.	Please describe in detail (for example job title and the type of work) and describe any special qualifications or training needed to do the job.		Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:819bb75b-ce6d-4afc-9cc8-c2e73b0c59ef:1	FACEBKNM	qi_FACEBKNM	"What is your Facebook username (e.g. childnc)? To find your Facebook username from a web browser, go to www.facebook.com, log in, click on your profile icon at the top right hand side of the screen, then copy the text that appears after ""https://www.facebook.com/"" in the URL bar. From the Facebook app, go to your profile, click on the ""settings"" icon, which you can find by clicking on the 3 dots (...) , and your username will be displayed in the box titled ""Your profile link"".
"			Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:82575123-ac31-4928-b921-9f153c19b90e:1	SC1A SC	qi_SC1A_SC	You have said {ANSWER AT SC1PC} is their postcode. If this is correct, select 'Continue'. Otherwise please go back and amend your answer.		cs_Continue	1|Continue				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:82d2f140-b1a7-43e4-bce5-33799f291450:1	ADDCHKPC	qi_ADDCHKPC	Please could you enter your full postal address. Please provide at least the first line of the address, the town and the postcode. Please use capital letters and leave a space between the two parts of the postcode. For example WC1H 0AL. Postcode *	* Indicates required fields		Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:834f44db-cd56-4874-ac39-08724093b2ad:1	ADDCHKCNTRY	qi_ADDCHKCNTRY	Please could you enter your full postal address. Please provide at least the first line of the address, the town and the postcode. Please use capital letters and leave a space between the two parts of the postcode. For example WC1H 0AL. Country			Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:83fc2df2-ddb2-4513-90ad-ed0c9ca7e81a:1	WRKTELUKSC	qi_WRKTELUKSC	You have said {ANSWER AT WRKTELUK_N} is your work telephone number. If this is correct, select 'Continue'. Otherwise please go back and amend your answer.		cs_Continue	1|Continue				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:85fd5b6c-ac15-4891-bce6-2fddb7842508:1	HOMETELCHK	qi_HOMETELCHK	The home telephone number we hold for you is: {#FFHOMETEL} Is that correct?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:86135dc2-fd45-4465-a97e-65c29c785ea6:1	INSTAGRMNM SFT(CHK)	qi_INSTAGRMNM_SFT_CHK	"You've put {#INSTAGRMNM} as your Instagram username, is this correct? If this is correct, select 'Continue'. Otherwise please go back and amend your answer.
"		cs_Continue	1|Continue				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:877bc2c5-acb1-471e-96e5-223ce305a8e1:1	TIREDGRID e	qi_TIREDGRID_e	In the past few weeks have you been troubled by... Poor sleep?		cs_qTIREDGRID	1|Rarely. 2|Some of the time. 3|A good part of the time. 4|Most of the time. -8|Don't know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8978687c-6433-4096-8db0-d323ac795cb7:1	CCST1N	qi_CCST1N	Is there someone else who we could contact if you were to move so that we could find out where you are? We will only ever contact them if we are trying to contact you about Next Steps. We will never pass on their contact details to anyone else.		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:89c15e1b-9441-4da2-b95a-3ec80fbd486e:1	OFFVAC	qi_OFFVAC	Have you been offered a vaccination for COVID-19?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8b11e4a7-5af7-412e-9373-e620a258113e:1	SCREENTIM B	qi_SCREENTIM_B	On a typical weekday in the last week, how much time have you spent in front of a screen? Please tell us separately about the time you have spent on a screen for work or study and the time you have spent on a screen whilst not working or studying. Please include time spent on all devices including computers, laptops, tablets, phones or TV. Not for work or study		cs_qSCREENTIM	1|No time. 2|Less than 1 hour. 3|More than 1 hour, less than 2 hours. 4|More than 2 hours, less than 4 hours. 5|More than 4 hours, less than 6 hours. 6|More than 6 hours, less than 8 hours. 7|More than 8 hours, less than 10 hours. 8|10 hours or more				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8cc8d384-3526-49a4-b655-500555d847bd:1	MOBTELNUK N	qi_MOBTELNUK_N	"Please enter your mobile number. For international numbers enter 00 at the start instead of ""+"". Your phone number should not have more than 15 digits."			Telephone International				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8d924f79-3420-4148-b186-1eb9a909f4ac:1	SC1RELOR	qi_SC1RELOR	Please describe other relative			Other				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8dedbe13-8910-491d-ae21-18f1c5fa12a0:1	GROAB ii	qi_GROAB_ii	You have said that you receive £{GROAB} per hour. ”}. If this is correct, please select 'Continue'. Otherwise please go back and amend your answer.		cs_Continue	1|Continue				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8def2f2e-a807-4569-a7dc-d70f9c68a623:1	TRUSTPOLP	qi_TRUSTPOLP	On a scale from 0-10 where 0 means you are 'not at all trusting' and 10 means you are 'extremely trusting', how trusting are you that British Governments, of any party, place the needs of the nation above the needs of their own political party?		cs_qTRUST	1|0: Not at all trusting. 2|1. 3|2. 4|3. 5|4. 6|5. 7|6. 8|7. 9|8. 10|9. 11|10: Extremely trusting. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:8e08186c-1da7-42e5-8d19-781b18a8cc52:1	NUMCHIL	qi_NUMCHIL	How many of your children do you currently live with?	Please include adult children, step-children, adopted children, foster children or any other children you consider yourself parent to.		How many I				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:91c4905d-09a0-4628-b87f-5fd56b2d9d5b:1	TWITR	qi_TWITR	We would like to collect some information from you about your social media accounts that may allow us to get in touch with you in the future, in case you move from the address we have on record for you. We will only use your social media accounts as a way to get in contact with you about the study. We will contact you privately (e.g. via direct messages), so nobody else will know you are in the study. Your social media account information will not be shared with anyone outside of the study team. Are you willing to tell us the username of your personal Twitter account, so that we can use it to contact you in the future?		cs_qTWITR	1|Yes. 2|No. 3|I do not have a personal Twitter account. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9387e67a-460e-4de4-bcb8-c6c3a6b2b2f6:1	FACEBKNM SFT(CHK)	qi_FACEBKNM_SFT_CHK	You've put {#FACEBKNM} as your Facebook username, is this correct? If this is correct, select 'Continue'. Otherwise please go back and amend your answer.		cs_Continue	1|Continue				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:955ad929-f727-4c29-be53-67ec3a8f028c:1	WORKTELCHK	qi_WORKTELCHK	The work telephone number we hold for you is: {#FFWORKTEL} Is that correct?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9647ff81-b5b9-41cc-92eb-f227da185079:1	STUDYHRS	qi_STUDYHRS	Are you studying full or part time?	If you are studying more than one course please think about the course you spend most time studying for.	cs_qSTUDYHRS	1|Full-time. 2|Part time. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:96f1b392-d5d2-418f-9904-bdec7e029e93:1	OPTMSM1 3(b)	qi_OPTMSM1_3_b	How much do you agree or disagree with each of the following statements? I'm always optimistic about my future		cs_qOPTMSM1_3	1|Strongly disagree. 2|Disagree. 3|Neutral. 4|Agree. 5|Strongly agree. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:97da7610-a073-43b4-86b8-97a77bcce9ad:1	SEPABAND	qi_SEPABAND	In the last 12 months, is the amount you personally took out of the business after all taxes and costs...		cs_qSEPABANDB	1|Less than £4,000. 2|£4,000 or more, less than £10,000. 3|£10,000 or more, less than £17,000. 4|£17,000 or more, less than £27,000. 5|£27,000 or more, less than £39,000. 6|More than £39,000. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:98bb32b4-8b30-4eea-9198-9d7bdf4a3af8:1	SC1MN	qi_SC1MN	What is their full name - title, first name, middle name and surname? Middle name			Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:99269342-fc7f-4712-855d-5ffe29c07f5f:1	WRKHOURSD	qi_WRKHOURSD	How many hours per week do you usually work now, not including meal breaks but including overtime? Please round to the nearest hour.			Hours in week				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:99356959-43cd-4957-b341-b762ac3a2d15:1	P CI	qi_P_CI	Giving us your partner's full name, mobile phone number and e-mail address (if they have one) could help us find you if you change address. We will only ever contact them if we cannot reach you. We will not use this information for any other purpose. Are you happy for us to contact your partner if we cannot get in touch with you?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9a5246b0-9c40-4d27-b0e9-8826da16db85:1	MAJIMP	qi_MAJIMP	Have you experienced any other events that have had a major impact on your life since the outbreak of the Coronavirus in March 2020?		cs_Yes_No_DK_Dwta_UC	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9b673715-5e45-4918-9338-730848b7cbc8:1	NOVAC	qi_NOVAC	Why have you chosen not to get vaccinated?	Please select all that apply.	cs_qNOVAC	1|Covid-19 vaccine safety not proven yet. 2|Covid-19 vaccine effectiveness not proven yet. 3|I  have had Coronavirus, so may be immune. 4|I am not worried about catching Coronavirus. 5|I distrust officials. 6|Vaccines are not safe in general. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9bed851e-dd08-4bc6-8051-8e896e7ef977:1	SC1A4	qi_SC1A4	What is their full address? Please use capital letters and leave a space between the two parts of the postcode. For example WC1H 0AL. Town *	* Indicates required fields		Generic text				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9bfaf6fc-ce59-472c-aadc-ee75538b7760:1	SATN	qi_SATN	Overall, how satisfied are you with your life nowadays, where 0 means 'not at all' and 10 means 'completely'?		cs_qSATN	1|0: Not at all satisfied. 2|1. 3|2. 4|3. 5|4. 6|5. 7|6. 8|7. 9|8. 10|9. 11|10: Completely satisfied. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9e3dd48c-4b79-40b1-8976-d753352b390b:1	SCON5	qi_SCON5	In the last seven days, on how many days did you give help to people outside of your household affected by Coronavirus or the current restrictions?		cs_qSCON1	1|Every day. 2|4-6 days. 3|2-3 days. 4|1 day. 5|Never. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9eb0449f-8bc1-4c89-b084-9ccd8be95869:1	SCON4	qi_SCON4	In the last seven days, on how many days did you take part in an online community activity, e.g. an online community group, online chat group, street or neighbourhood social media group?		cs_qSCON1	1|Every day. 2|4-6 days. 3|2-3 days. 4|1 day. 5|Never. -8|Don't Know. -9|Don't want to answer				
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:9ecf1281-e832-4162-b51f-a1a7819c0aff:1	STUDYYEARN	qi_STUDYYEARN	Which year of the course are you in?	If you are studying more than one course please think about the course you spend most time studying for.	cs_qSTUDYYEARN	1|First year. 2|Second year. 3|Third year. 4|Fourth year. 5|Other (please specify). -8|Don't Know. -9|Don't want to answer				
